data
https://web.stanford.edu/group/fan/publication/Kinkhabwala_NaturePhotonics_3_654_2009.pdf
https://arxiv.org/pdf/1312.6806.pdf;
https://www.gianninilab.com/uploads/5/9/1/9/59196423/11_01_chem_rev.pdf
http://users.df.uba.ar/bragas/TEP/2014_Capasso_NatMAt_review%20metasurfaces.pdf
https://www.researchgate.net/profile/Jose-Carnerero/post/Can-anyone-give-some-good-papers-to-study-the-theory-of-localized-surface-palsmon-resonance/attachment/59d63f7dc49f478072ea9b1d/AS%3A273779681366018%401442285570594/download/Interparticle+Coupling+Effect+on+the+Surface+Plasmon+Resonance+of+Gold+Nanoparticles.pdf
https://arxiv.org/pdf/1301.4241
http://oss.jishulink.com/caenet/forums/upload/2013/02/19/261/102443103104102.pdf
https://dsl.nju.edu.cn/litao/res/Plasmonic%20review/%5BReview%20article%5D%20nphoton.2007%20Photonic-Nano-optics%20from%20sensing%20to%20waveguiding.pdf
https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1444&context=nanopub
https://www.researchgate.net/profile/Mark-Brongersma/publication/270656043_Plasmon-induced_hot_carrier_science_and_technology/links/55f7017008ae07629dbc131d/Plasmon-induced-hot-carrier-science-and-technology.pdf
https://viterbik12.usc.edu/wp-content/uploads/2017/06/Rezaeifer_hot_electron_devices.pdf
https://www.researchgate.net/profile/Lei-Shao-3/publication/232916898_Gold_nanorods_and_their_plasmonic_properties/links/566459d308ae418a786d4c53/Gold-nanorods-and-their-plasmonic-properties.pdf
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.715.7823&rep=rep1&type=pdf
http://www.fizika.unios.hr/afs/wp-content/uploads/sites/79/2013/10/Light-Propagation-with-Phase-Discontinuities-Generalized-Laws-of-Reflection-and-Refraction.pdf
http://users.df.uba.ar/bragas/TEP/2014_Capasso_NatMAt_review%20metasurfaces.pdf
https://arxiv.org/pdf/1104.2068
https://www.researchgate.net/profile/Anatoly-Zayats/publication/258686285_Nonlinear_Plasmonics/links/54a817ba0cf256bf8bb7ded1/Nonlinear-Plasmonics.pdf
https://www.researchgate.net/profile/Boris-Lukyanchuk/publication/310573079_Optically_resonant_dielectric_nanostructures/links/5a2e4b39a6fdccfbbf89b73e/Optically-resonant-dielectric-nanostructures.pdf
https://www.researchgate.net/profile/Lei-Shao-3/publication/232916898_Gold_nanorods_and_their_plasmonic_properties/links/566459d308ae418a786d4c53/Gold-nanorods-and-their-plasmonic-properties.pdf
https://iopscience.iop.org/article/10.1088/0034-4885/79/7/076401/ampdf
https://arxiv.org/pdf/1403.2799
https://www.researchgate.net/profile/Harry-Atwater/publication/46414224_Plasmonics_for_Improved_Photovoltaic_Devices/links/570bad4e08ae8883a1ffd2fc/Plasmonics-for-Improved-Photovoltaic-Devices.pdf
https://docs.lib.purdue.edu/cgi/viewcontent.cgi?referer=&httpsredir=1&article=2369&context=nanopub
https://arxiv.org/pdf/1202.4993
https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2423&context=nanopub
https://www.researchgate.net/profile/Lei-Shao-3/publication/232916898_Gold_nanorods_and_their_plasmonic_properties/links/566459d308ae418a786d4c53/Gold-nanorods-and-their-plasmonic-properties.pdf
https://www.researchgate.net/profile/Saman-Jahani/publication/289521230_All-dielectric_metamaterials/links/5a304371458515a13d8544b7/All-dielectric-metamaterials.pdf
http://chkuolab.chem.sinica.edu.tw/media/publications/nn102295p.pdf
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.363.3468&rep=rep1&type=pdf
https://arxiv.org/pdf/1103.1568
https://www.researchgate.net/profile/Niek-Van-Hulst/publication/230774685_Optical_Antennas_Direct_Single-Molecule_Emission/links/0fcfd504391462915f000000/Optical-Antennas-Direct-Single-Molecule-Emission.pdf
https://courses.physics.illinois.edu/ece350/PlasmonSuperLensing_nphoton.2009.111.pdf
